row_num,id,confidence,matched_entity,url,title,rest_status_before,delete_http,delete_result_status,rest_status_after,error
384,17190,high,btfd,https://theccpress.com/investors-pile-into-btfd-as-0-0002-stage-15-closes-soon-best-meme-coin-presale-to-buy-now-as-apu-and-melania-spiral/,Investors Pile into BTFD as $0.0002 Stage 15 Closes Soon—Best Meme Coin Presale to Buy Now as APU and MELANIA Spiral,publish,200,trash,trash,
385,17182,high,unstaked,https://theccpress.com/unstaked-stage-13-best-crypto-presale-of-2025/,Unstaked Stage 13: Best Crypto Presale of 2025,trash,skip,already_trash,trash,
386,17180,high,blockdag,https://theccpress.com/best-cryptos-to-buy-now-blockdag-ethereum-avalanche-cardano/,"Best Cryptos to Buy Now: BlockDAG, Ethereum, Avalanche & Cardano",publish,200,trash,trash,
387,17178,high,bdag,https://theccpress.com/top-crypto-gainer-in-2025-bdag-dot-matic-render/,"Top Crypto Gainer in 2025: BDAG, DOT, MATIC & RENDER",publish,410,,trash,
388,17186,high,troller cat,https://theccpress.com/best-cryptos-to-stake-troller-cat-heats-up-while-dogecoin-and-fartcoin-slide/,Best Cryptos to Stake: Troller Cat Heats Up While Dogecoin and Fartcoin Slide,publish,200,trash,trash,
389,17176,high,bdag,https://theccpress.com/shib-steadies-sui-nears-breakout-but-bdags-254-5m-presale-takes-off/,"SHIB Steadies, SUI Nears Breakout, But BDAG’s $254.5M Presale Takes Off!",trash,skip,already_trash,trash,
390,17138,high,unstaked,https://theccpress.com/unstaked-vs-icp-vs-hbar-real-utility-in-2025-crypto-picks/,"2025’s Fast-Growing Crypto Picks: Unstaked Presale Raises Over $6.1M, ICP Tests $10, HBAR Eyes a Breakout",publish,200,trash,trash,
391,17026,high,troller cat,https://theccpress.com/troller-cat-presale-frenzy-book-of-meme-and-memecoin-watch-the-best-meme-coin-presale-to-buy-now/,Troller Cat Presale Frenzy—Book of Meme and Memecoin Watch the best meme coin presale to buy now,trash,skip,already_trash,trash,
392,17024,high,btfd,https://theccpress.com/moodengs-moon-is-over-now-btfd-coin-could-89x-if-you-get-in-now-best-new-meme-coin-to-join-for-short-term-by-may-26/,MOODENG’s Moon is Over—Now BTFD Coin Could 89X if You Get in Now: Best New Meme Coin to Join for Short Term by May 26,publish,200,trash,trash,
393,17022,high,qubetics,https://theccpress.com/qubetics-tron-and-hype-unveiling-the-best-cryptos-to-buy-now-in-may-2025/,"Qubetics, Tron, and HYPE: Unveiling the Best Cryptos to Buy Now in May 2025",publish,410,,trash,
394,17014,high,unstaked,https://theccpress.com/unstaked-targets-top-gainer-spot-with-1m-giveaway-and-27x-roi/,Unstaked Targets Top Gainer Spot with $1M Giveaway and 27x ROI,publish,200,trash,trash,
395,17012,high,dragoin,https://theccpress.com/top-presale-coins-to-buy-now-dragoin-blockdag-web3-ai-more/,"Top Presale Coins to Buy Now: Dragoin, BlockDAG, Web3 ai & More",publish,410,,trash,
396,17008,high,blockdag,https://theccpress.com/blockdags-255m-presale-exchange-reveal-put-tether-in-the-shade/,BlockDAG’s $255M Presale & Exchange Reveal Put Tether in the Shade,publish,200,trash,trash,
397,17020,high,qubetics,https://theccpress.com/why-qubetics-is-a-top-contender-among-best-cryptos-to-join-for-short-term-profits-in-2025-alongside-tezos-and-vechain/,Why Qubetics Is a Top Contender Among Best Cryptos to Join for Short Term Profits in 2025 Alongside Tezos and Vechain,publish,410,,trash,
398,17004,high,unstaked,https://theccpress.com/sols-ecosystem-expands-unstakeds-offers-2700-roi-latest-on-xlm-price-trends/,"SOL’s Ecosystem Expands, Unstaked’s Offers 2,700% ROI; Latest On XLM Price Trends!",publish,200,trash,trash,
399,16862,high,troller cat,https://theccpress.com/best-cryptos-for-beginners-troller-cat-surges-as-notcoin-dips-and-spx6900-pops/,Best Cryptos For Beginners: Troller Cat Surges as Notcoin Dips and SPX6900 Pops,trash,skip,already_trash,trash,
400,16850,high,qubetics,https://theccpress.com/polkadot-once-looked-small-qubetics-is-now-ranking-among-the-top-crypto-assets-of-2025/,Polkadot Once Looked Small—Qubetics Is Now Ranking Among the Top Crypto Assets of 2025,publish,200,trash,trash,
401,16844,high,web3 ai,https://theccpress.com/web3-ais-1747-roi-potential-dots-12-rise-xrps-breakout/,"Web3 ai’s 1747% ROI Potential, DOT’s 12% Rise, & XRP’s Breakout",trash,skip,already_trash,trash,
402,16868,high,btfd,https://theccpress.com/may-27-1k-into-9k-best-meme-coin-presale-to-buy-now-is-btfd-with-launch200-as-apu-and-fartcoin-go-up/,"May 27 = $1K Into $9K? Best Meme Coin Presale to Buy Now Is BTFD with LAUNCH200, as APU and Fartcoin Go Up",publish,200,trash,trash,
403,16860,high,troller cat,https://theccpress.com/troller-cat-leads-with-133-2-gains-as-dogecoin-and-sudeng-miss-the-best-crypto-to-stake-train/,Troller Cat Leads With 133.2% Gains as Dogecoin and Sudeng Miss the Best Crypto to Stake Train,trash,skip,already_trash,trash,
404,16852,high,qubetics,https://theccpress.com/qubetics-avalanche-and-vechain-are-heating-up-which-one-is-the-best-crypto-under-1-right-now/,"Qubetics, Avalanche, and VeChain Are Heating Up—Which One Is the Best Crypto Under $1 Right Now?",publish,200,trash,trash,
405,16710,high,troller cat,https://theccpress.com/best-meme-coin-presale-to-buy-now-troller-cat-mew-cheems/,"Best Meme Coin Presale to Buy Now: Troller Cat, MEW, Cheems",publish,410,,trash,
406,16706,high,arctic pablo,https://theccpress.com/arctic-pablo-coin-official-trump-test-best-crypto-coins-to-buy/,"Arctic Pablo Coin, Official Trump, Test: Best Crypto Coins to Buy",publish,200,trash,trash,
407,16692,high,blockdag,https://theccpress.com/ada-technical-outlook-strengthens-shib-price-jumps-27-blockdag-offers-25-referral-bonus/,"ADA Technical Outlook Strengthens, SHIB Price Jumps 27%, BlockDAG Offers 25% Referral Bonus",trash,skip,already_trash,trash,
408,16698,high,qubetics,https://theccpress.com/qubetics-pi-and-hedera-2025-updates-presale-stats-market-moves-and-blockchain-innovations/,"Qubetics, Pi, and Hedera 2025 Updates: Presale Stats, Market Moves, and Blockchain Innovations",publish,200,trash,trash,
409,16690,high,unstaked,https://theccpress.com/latest-on-eths-pectra-upgrade-unstaked-eyes-1000x-roi-and-top-30-market-cap/,Latest on ETH’s Pectra Upgrade & Pi Surge; Unstaked Eyes 1000x ROI and Top 30 Market Cap!,trash,skip,already_trash,trash,
410,16640,high,btfd,https://theccpress.com/degens-dropping-racks-on-btfd-1000-could-90x-fast-top-new-meme-coins-to-buy-and-hold-for-long-term-before-pepe-rockets/,Degens Dropping Racks on BTFD—$1000 Could 90x Fast: Top New Meme Coins to Buy and Hold for Long Term Before PEPE Rockets!,publish,200,trash,trash,
411,16638,high,qubetics,https://theccpress.com/hnt-took-time-to-build-its-identity-while-qubetics-is-already-ranked-among-the-top-crypto-assets/,"HNT Took Time to Build Its Identity, While Qubetics Is Already Ranked Among the Top Crypto Assets",trash,skip,already_trash,trash,
412,16632,high,blockdag,https://theccpress.com/sol-breakout-looms-pepe-surges-blockdag-leads-with-246m-presale/,"SOL Breakout Looms, PEPE Surges, BlockDAG Leads with $246M Presale",publish,200,trash,trash,
413,16630,high,web3 ai,https://theccpress.com/top-crypto-projects-2025-web3-ai-cardano-xrp-cosmos-insights/,"Top Crypto Projects 2025: Web3 ai, Cardano, XRP & Cosmos Insights",publish,410,,trash,
414,16626,high,blockdag,https://theccpress.com/blockdag-vs-avalanche-crypto-and-algorand-crypto-why-blockdag-tops-the-list-of-top-crypto-coins/,BlockDAG vs Avalanche Crypto and Algorand Crypto: Why BlockDAG Tops the List of Top Crypto Coins,publish,200,trash,trash,
415,21049,high,qubetics,https://theccpress.com/qubetics-toncoin-and-bittensor-rank-as-the-best-cryptos-for-beginners-in-2025/,"Qubetics, Toncoin, and Bittensor Rank as the Best Cryptos for Beginners in 2025",trash,skip,already_trash,trash,
416,16642,high,troller cat,https://theccpress.com/best-cryptos-to-stake-troller-cat-surges-as-dogecoin-and-book-of-meme-shift/,Best Cryptos to Stake: Troller Cat Surges as Dogecoin and Book of Meme Shift,publish,200,trash,trash,
417,16636,high,qubetics,https://theccpress.com/qubetics-xrp-chainlink-the-top-crypto-to-invest-in-for-short-term-right-now/,"Qubetics, XRP, Chainlink: The Top Crypto to Invest in for Short Term Right Now",publish,410,,trash,
418,16478,high,qubetics,https://theccpress.com/top-cryptos-to-invest-in-today-qubetics-tron-and-immutable-x-the-blockchain-innovations-leading-the-charge/,"Top Cryptos to Invest in Today: Qubetics, Tron, and Immutable X – The Blockchain Innovations Leading the Charge",publish,200,trash,trash,
419,16470,high,blockdag,https://theccpress.com/kaspa-polkadot-rally-as-blockdag-tops-240-5m-in-presale/,"Kaspa, Polkadot Rally as BlockDAG Tops $240.5M in Presale",trash,skip,already_trash,trash,
420,16464,high,blockdag,https://theccpress.com/shib-price-surges-ltc-nears-100-blockdags-presale-batch-28-ends-soon/,"SHIB Price Surges, LTC Nears $100, & BlockDAG’s Presale Batch 28 Ends Soon",publish,200,trash,trash,
421,16480,high,btfd,https://theccpress.com/btfds-0-0002-presale-and-3x-bonus-vanish-soon-top-5-meme-coins-to-buy-and-hold-with-bome-and-cheems-now/,BTFD’s $0.0002 Presale and 3X Bonus Vanish Soon—Top 5 Meme Coins to Buy and Hold With BOME and CHEEMS Now!,publish,200,trash,trash,
422,16476,high,qubetics,https://theccpress.com/qubetics-bitget-token-litecoin-may-2025-updates-which-one-is-the-best-crypto-presale-to-join-in-may-2025/,"Qubetics, Bitget Token, Litecoin May 2025 Updates: Which one is the Best Crypto Presale to Join In May 2025?",publish,410,,trash,
423,16319,high,arctic pablo,https://theccpress.com/arctic-pablo-bonk-and-pepe-coin-top-new-meme-coins-to-invest-in-may-2025/,"Arctic Pablo, Bonk, and Pepe Coin: Top New Meme Coins to Invest in May 2025",publish,200,trash,trash,
424,16317,high,btfd,https://theccpress.com/wif-had-its-moment-now-btfd-coins-bulls-squad-90-apy-and-6-8m-presale-surge-are-grabbing-all-the-attention-before-may-26/,"WIF Had Its Moment—Now BTFD Coin’s Bulls Squad, 90% APY, and $6.8M Presale Surge Are Grabbing All the Attention Before May 26",publish,410,,trash,
425,16311,high,web3 ai,https://theccpress.com/sol-eth-hold-steady-web3-ai-surges-ahead-with-over-2m-presale/,"SOL & ETH Hold Steady, Web3 ai Surges Ahead With Over $2M Presale",publish,200,trash,trash,
426,16305,high,dragoin,https://theccpress.com/trump-coin-rallies-pope-grows-dragoins-presale-shows-6700-gains/,"Trump Coin Rallies, POPE Grows & Dragoin’s Presale Shows 6,700% Gains",trash,skip,already_trash,trash,
427,16303,high,blockdag,https://theccpress.com/highest-potential-crypto-blockdag-ondo-finance-and-icp-are-heating-up-in-2025/,"Highest Potential Crypto: BlockDAG, Ondo Finance, and ICP Are Heating Up in 2025",publish,200,trash,trash,
428,16158,high,blockdag,https://theccpress.com/blockdag-235m-presale-trx-750m-doge-down/,"BlockDAG $235M Presale, TRX $750M, DOGE Down",trash,skip,already_trash,trash,
429,16152,high,troller cat,https://theccpress.com/top-new-meme-coins-to-invest-in-this-month-troller-cat-goatseus-maximus-sudeng/,"Top New Meme Coins to Invest in This Month: Troller Cat, Goatseus Maximus, Sudeng",publish,200,trash,trash,
430,16146,high,btfd,https://theccpress.com/left-out-of-ponkes-pump-btfd-coins-stage-15-entry-200-bonus-and-12100-bulls-squad-make-it-an-opportunity-too-good-to-miss/,"Left Out of Ponke’s Pump? BTFD Coin’s Stage 15 Entry, 200% Bonus, and 12,100+ Bulls Squad Make It an Opportunity Too Good to Miss",trash,skip,already_trash,trash,
431,16138,high,web3 ai,https://theccpress.com/web3-ai-emerges-strong-with-1584-roi-doge-and-shib-follow/,Web3 ai Emerges Strong with 1584% ROI; DOGE and SHIB Follow,publish,200,trash,trash,
432,16136,high,web3 ai,https://theccpress.com/best-crypto-for-the-future-comparing-kaspa-xrp-web3-ai/,"Best Crypto for the Future: Comparing Kaspa, XRP & Web3 ai",trash,skip,already_trash,trash,
433,16132,high,blockdag,https://theccpress.com/new-crypto-coins-presale-blockdag-web3-ai-dragoin-cold-wallet-more/,"New Crypto Coins Presale: BlockDAG, Web3 ai, Dragoin, Cold Wallet & More",publish,200,trash,trash,
434,16130,high,unsd,https://theccpress.com/ethereum-and-uniswap-climb-but-unsd-holds-the-real-200x-potential/,"Ethereum and Uniswap Climb, But $UNSD Holds the Real 200x Potential",trash,skip,already_trash,trash,
435,16128,high,unstaked,https://theccpress.com/shib-forecasts-500-spike-cardano-dips-unstaked-shows-27x-gains/,"SHIB Forecasts 500% Spike, Cardano Dips, & Unstaked Shows 27x Gains",publish,200,trash,trash,
436,16144,high,btfd,https://theccpress.com/buy-low-stack-3x-bonus-moon-8900-with-btfd-best-meme-coin-presale-to-buy-now-as-doge-trends-again-and-pengu-hits-walmart/,"Buy Low, Stack 3x Bonus, Moon 8900% with BTFD—Best Meme Coin Presale to Buy Now as DOGE Trends Again and PENGU Hits Walmart",publish,410,,trash,
437,15993,high,arctic pablo,https://theccpress.com/if-you-slept-on-turbo-arctic-pablo-is-the-star-among-the-top-new-meme-coins-to-invest-in-this-week/,"If You Slept On Turbo, Arctic Pablo Is The Star Among The Top New Meme Coins To Invest In This Week",publish,200,trash,trash,
438,15991,high,btfd,https://theccpress.com/missed-out-on-melanias-13-73-moon-shot-btfd-coins-8900-roi-and-200-bonus-could-turn-6000-into-540000-grab-it-before-its-gone/,"Missed Out on MELANIA’s $13.73 Moon Shot? BTFD Coin’s 8,900% ROI and 200% Bonus Could Turn $6,000 Into $540,000—Grab It Before It’s Gone",trash,skip,already_trash,trash,
439,15987,high,qubetics,https://theccpress.com/best-crypto-presale-to-buy-for-2025-qubetics-outpaces-ethereum-and-polkadot-in-real-world-utility/,Best Crypto Presale to Buy for 2025: Qubetics Outpaces Ethereum and Polkadot in Real-World Utility,publish,200,trash,trash,
440,15983,high,blockdag,https://theccpress.com/top-bullish-crypto-2025-blockdag-ada-xrp-dot-set-to-rally/,"Top Bullish Crypto 2025: BlockDAG, ADA, XRP, DOT Set to Rally",trash,skip,already_trash,trash,
441,15981,high,web3 ai,https://theccpress.com/web3-ai-vs-others-which-is-the-top-cryptos-in-2025/,Web3 ai vs. Others: Which is the top cryptos in 2025?,publish,200,trash,trash,
442,15979,high,unstaked,https://theccpress.com/which-is-best-crypto-to-invest-in-2025-unstaked-xrp-or-kaspa/,"Which is Best Crypto to Invest In 2025: Unstaked, XRP, or Kaspa?",trash,skip,already_trash,trash,
443,15989,high,btfd,https://theccpress.com/wish-you-bought-spx-before-highs-dont-miss-btfds-90x-surge-best-new-meme-coin-to-buy-and-hold-for-short-term/,﻿Wish You Bought SPX Before Highs? Don’t Miss BTFD’s 90X Surge—Best New Meme Coin to Buy and Hold for Short Term!,publish,200,trash,trash,
444,15985,high,qubetics,https://theccpress.com/qubetics-presale-surges-amid-solana-stellar-developments-top-cryptos-for-long-term-growth/,Qubetics Presale Surges Amid Solana & Stellar Developments: Top Cryptos for Long-Term Growth,trash,skip,already_trash,trash,
445,15825,high,qubetics,https://theccpress.com/best-crypto-icos-to-invest-in-2025-qubetics-aave-and-solana-lead-the-way/,"Best Crypto ICOs to Invest in 2025: Qubetics, AAVE, and Solana Lead the Way",publish,200,trash,trash,
446,15823,high,troller cat,https://theccpress.com/dogecoin-price-prediction-nears-0-21-last-day-to-bag-troller-cat-at-0-0000072-attain-7000-roi/,"Dogecoin Price Prediction Nears $0.21—Last Day to Bag Troller Cat at $0.0000072, Attain 7,000% ROI",trash,skip,already_trash,trash,
447,15821,high,troller cat,https://theccpress.com/hours-to-go-before-the-next-price-hike-ponke-dogs-and-troller-cat-lead-the-best-100x-cryptos/,"Hours to Go Before the Next Price Hike: Ponke, Dogs, and Troller Cat Lead the Best 100x Cryptos",publish,200,trash,trash,
448,15819,high,arctic pablo,https://theccpress.com/best-crypto-presale-to-buy-arctic-pablo-mog-coin-bonk-update/,"Best Crypto Presale to Buy: Arctic Pablo, Mog Coin, Bonk Update",publish,410,,trash,
449,15817,high,btfd,https://theccpress.com/3k-in-btfd-could-hit-270k-if-you-act-now-best-cryptos-for-beginners-as-slerf-and-cat-make-bold-comebacks/,$3K in BTFD Could Hit $270K if You Act Now—Best Cryptos for Beginners as SLERF and CAT Make Bold Comebacks!,publish,200,trash,trash,
450,15813,high,qubetics,https://theccpress.com/the-top-token-presale-qubetics-tezos-and-polkadot-shine-in-2025-a-comparative-analysis/,"The Top Token Presale: Qubetics, Tezos, and Polkadot Shine in 2025 – A Comparative Analysis",publish,410,,trash,
451,15809,high,dragoin,https://theccpress.com/whales-pile-into-link-and-avax-while-dragoin-at-0-0000386-quietly-joins-the-best-crypto-projects/,Whales Pile Into LINK and AVAX While Dragoin at $0.0000386 Quietly Joins the Best Crypto Projects,publish,200,trash,trash,
452,15805,high,web3 ai,https://theccpress.com/pepe-dogecoin-web3-ai-among-top-crypto-coins-right-now/,"PEPE, Dogecoin, Web3 ai Among Top Crypto Coins Right Now",trash,skip,already_trash,trash,
453,15815,high,btfd,https://theccpress.com/btfd-stage-15-buyers-get-3x-tokens-with-bonus-top-new-meme-coins-to-buy-and-hold-for-short-term-as-floki-drops-flokihub-and-pengu-soars/,BTFD Stage 15 Buyers Get 3X Tokens with Bonus—Top New Meme Coins to Buy and Hold for Short Term as FLOKI Drops FlokiHub and PENGU Soars,publish,410,,trash,
454,15811,high,qubetics,https://theccpress.com/vechain-gains-with-stargate-cosmos-faces-uncertainty-qubetics-emerges-as-the-best-100x-crypto-for-2025/,"VeChain Gains With Stargate, Cosmos Faces Uncertainty—Qubetics Emerges as the Best 100x Crypto for 2025",publish,410,,trash,
455,15651,high,btfd,https://theccpress.com/btfds-0-006-moon-target-sends-fomo-into-orbit-best-cryptos-to-join-for-long-term-like-pengu-and-shib/,BTFD’s $0.006 Moon Target Sends FOMO Into Orbit—Best Cryptos to Join for Long Term Like PENGU and SHIB,publish,200,trash,trash,
456,15648,high,arctic pablo,https://theccpress.com/top-meme-coins-to-invest-in-now-arctic-pablo-brett-housecoin/,"Top Meme Coins to Invest in Now: Arctic Pablo, Brett & Housecoin",trash,skip,already_trash,trash,
457,15646,high,btfd,https://theccpress.com/best-100x-crypto-watch-btfd-dogecoin-and-bonk-latest-insights-and-presale-surge/,"Best 100x Crypto Watch: BTFD, Dogecoin, and Bonk Latest Insights and Presale Surge",publish,200,trash,trash,
